system:index,LST,NDVI,Risk,latitude,longitude,.geo
2282,34.01887550000001,0.4098750650882721,-0.09211156878573779,40.82534819633931,-74.02441177567755,"{""type"":""Point"",""coordinates"":[-74.02441177567755,40.82534819633931]}"
2283,17.229561260000025,-0.060564350336790085,-0.039187658112683876,40.8746505102354,-73.94472454708087,"{""type"":""Point"",""coordinates"":[-73.94472454708087,40.8746505102354]}"
2284,23.940843530000024,0.49056902527809143,-0.4345565919163693,40.86912441651759,-73.97207786685215,"{""type"":""Point"",""coordinates"":[-73.97207786685215,40.86912441651759]}"
2285,29.847182090000018,0.1563647985458374,0.061845729769821445,40.82133620023017,-73.91330158191134,"{""type"":""Point"",""coordinates"":[-73.91330158191134,40.82133620023017]}"
2286,31.737347150000033,0.19478435814380646,0.07087652461244448,40.87889171846983,-73.98652118443772,"{""type"":""Point"",""coordinates"":[-73.98652118443772,40.87889171846983]}"
2287,39.12539737999998,0.25202277302742004,0.2019554187075342,40.724142539184356,-73.9466420682525,"{""type"":""Point"",""coordinates"":[-73.9466420682525,40.724142539184356]}"
2288,37.34289995000003,0.014828390441834927,0.4005633863523635,40.75484335103967,-73.92663964433437,"{""type"":""Point"",""coordinates"":[-73.92663964433437,40.75484335103967]}"
2289,43.20309523999998,0.002014504512771964,0.5645351534398069,40.74227064914746,-73.93747092979456,"{""type"":""Point"",""coordinates"":[-73.93747092979456,40.74227064914746]}"
2290,20.213492720000033,0.1827586144208908,-0.2132028453502851,40.835339722705996,-73.94976813162717,"{""type"":""Point"",""coordinates"":[-73.94976813162717,40.835339722705996]}"
2291,23.428140530000036,0.5682961940765381,-0.5278569886093485,40.86043703148523,-73.93305309143004,"{""type"":""Point"",""coordinates"":[-73.93305309143004,40.86043703148523]}"
2292,29.669445050000036,0.055515240877866745,0.16121446802611283,40.85043065278244,-73.93960094080997,"{""type"":""Point"",""coordinates"":[-73.93960094080997,40.85043065278244]}"
2293,27.551981660000024,0.30504271388053894,-0.15043884824110076,40.83281782944428,-74.00058944222276,"{""type"":""Point"",""coordinates"":[-74.00058944222276,40.83281782944428]}"
2294,27.531473540000007,0.27504363656044006,-0.12004767999159693,40.84396995750671,-73.9832314262799,"{""type"":""Point"",""coordinates"":[-73.9832314262799,40.84396995750671]}"
2295,25.648144520000017,-0.051377858966588974,0.1679288075919635,40.70557522024567,-73.99266446199002,"{""type"":""Point"",""coordinates"":[-73.99266446199002,40.70557522024567]}"
2296,40.83953441000003,0.06410036236047745,0.4397386403393599,40.79620169149447,-74.00904386857891,"{""type"":""Point"",""coordinates"":[-74.00904386857891,40.79620169149447]}"
2297,35.664652130000036,0.5150918364524841,-0.15821320684735518,40.73463322838769,-73.92569916934235,"{""type"":""Point"",""coordinates"":[-73.92569916934235,40.73463322838769]}"
2298,30.414573410000003,-1.091107478714548E-4,0.23771402510123651,40.85271388110754,-73.93471897595447,"{""type"":""Point"",""coordinates"":[-73.93471897595447,40.85271388110754]}"
2299,41.83759625000005,0.04410721734166145,0.48602183078306116,40.74337412922099,-74.02768981547142,"{""type"":""Point"",""coordinates"":[-74.02768981547142,40.74337412922099]}"
2300,18.46175747000001,0.5920398235321045,-0.6800985043586152,40.87111104350738,-73.950563009323,"{""type"":""Point"",""coordinates"":[-73.950563009323,40.87111104350738]}"
2301,41.18988146000001,0.03758583217859268,0.47607941110241964,40.73132941342637,-73.99262696607705,"{""type"":""Point"",""coordinates"":[-73.99262696607705,40.73132941342637]}"
2302,26.526575659999992,-0.07641664892435074,0.2163345960385053,40.77627997836096,-74.00868599749444,"{""type"":""Point"",""coordinates"":[-74.00868599749444,40.77627997836096]}"
2303,36.18931820000003,-0.0015060240402817726,0.3877204194793402,40.702960099586846,-74.01112703395364,"{""type"":""Point"",""coordinates"":[-74.01112703395364,40.702960099586846]}"
2304,44.20628411000001,0.03877551108598709,0.5524561436573437,40.70061214371555,-73.93588597530693,"{""type"":""Point"",""coordinates"":[-73.93588597530693,40.70061214371555]}"
2305,33.32843546000001,0.22921468317508698,0.07632451779630312,40.84300863420234,-73.97515635852174,"{""type"":""Point"",""coordinates"":[-73.97515635852174,40.84300863420234]}"
2306,25.983110480000022,-0.047002725303173065,0.17203719981277843,40.716539860058795,-74.01910815372399,"{""type"":""Point"",""coordinates"":[-74.01910815372399,40.716539860058795]}"
2307,30.83157184999999,0.08441558480262756,0.16132610120471313,40.806600472651084,-73.92673278702448,"{""type"":""Point"",""coordinates"":[-73.92673278702448,40.806600472651084]}"
2308,31.01785394000001,0.39484721422195435,-0.15383017414760625,40.78284837076415,-73.98581818464457,"{""type"":""Point"",""coordinates"":[-73.98581818464457,40.78284837076415]}"
2309,31.146029690000006,0.35691317915916443,-0.11143559596525332,40.87519264073798,-74.01660269631643,"{""type"":""Point"",""coordinates"":[-74.01660269631643,40.87519264073798]}"
2310,19.62046625000002,-0.05477980524301529,0.01636118406988693,40.81413700617899,-73.96629581453445,"{""type"":""Point"",""coordinates"":[-73.96629581453445,40.81413700617899]}"
2311,30.826444820000034,0.44823598861694336,-0.21378010104304068,40.76843364154656,-73.97205310412478,"{""type"":""Point"",""coordinates"":[-73.97205310412478,40.76843364154656]}"
2312,22.559963449999998,0.005938784684985876,0.029405442526478587,40.850656551593055,-73.9472650464401,"{""type"":""Point"",""coordinates"":[-73.9472650464401,40.850656551593055]}"
2313,26.424035059999994,0.33376920223236084,-0.20906466683308117,40.853095386148425,-73.94047291448192,"{""type"":""Point"",""coordinates"":[-73.94047291448192,40.853095386148425]}"
2314,30.37868420000001,0.19551724195480347,0.03516689861742267,40.86753275220382,-74.00262643015388,"{""type"":""Point"",""coordinates"":[-74.00262643015388,40.86753275220382]}"
2315,43.63205675000003,0.033134084194898605,0.5434973967232396,40.70717303441256,-73.92189380889636,"{""type"":""Point"",""coordinates"":[-73.92189380889636,40.70717303441256]}"
2316,19.365823760000012,-0.06134094297885895,0.016572292842263386,40.81167152091228,-73.96920228618397,"{""type"":""Point"",""coordinates"":[-73.96920228618397,40.81167152091228]}"
2317,36.168810080000014,0.3585634231567383,0.016084460780015686,40.76208625258958,-73.93738288927267,"{""type"":""Point"",""coordinates"":[-73.93738288927267,40.76208625258958]}"
2318,20.32457837000004,0.5166908502578735,-0.5545147777309014,40.8608964299426,-73.9358998888917,"{""type"":""Point"",""coordinates"":[-73.9358998888917,40.8608964299426]}"
2319,27.49387532,-0.08410028368234634,0.24913947747526355,40.79481368134089,-73.99301508599501,"{""type"":""Point"",""coordinates"":[-73.99301508599501,40.79481368134089]}"
2320,34.90243367000002,0.5700744986534119,-0.23449107817621917,40.79067163453161,-74.02655672995155,"{""type"":""Point"",""coordinates"":[-74.02655672995155,40.79067163453161]}"
2321,39.59195711000004,0.08557844907045364,0.38550570789954297,40.751290394941485,-73.914895909829,"{""type"":""Point"",""coordinates"":[-73.914895909829,40.751290394941485]}"
2322,31.848432800000012,0.03528689965605736,0.23812170436022362,40.75512866080941,-74.00280393217108,"{""type"":""Point"",""coordinates"":[-74.00280393217108,40.75512866080941]}"
2323,30.252217460000026,0.5766371488571167,-0.36089087206029913,40.87714386389279,-74.01290390881411,"{""type"":""Point"",""coordinates"":[-74.01290390881411,40.87714386389279]}"
2324,33.210513770000006,0.04443921893835068,0.26373100498549445,40.766706258734814,-73.95462654990587,"{""type"":""Point"",""coordinates"":[-73.95462654990587,40.766706258734814]}"
2325,29.115725810000015,0.5408483147621155,-0.35324331523054764,40.815453553496425,-73.94929873135318,"{""type"":""Point"",""coordinates"":[-73.94929873135318,40.815453553496425]}"
2326,25.590038180000022,-0.05276381969451904,0.1678623589294449,40.73534352336407,-74.0218641480676,"{""type"":""Point"",""coordinates"":[-74.0218641480676,40.73534352336407]}"
2327,32.30473847000002,0.46685081720352173,-0.19493360895269873,40.81067956667984,-73.94721180709223,"{""type"":""Point"",""coordinates"":[-73.94721180709223,40.81067956667984]}"
2328,30.520532030000027,0.20775862038135529,0.026199541831371298,40.832626313511796,-73.93008808296382,"{""type"":""Point"",""coordinates"":[-73.93008808296382,40.832626313511796]}"
2329,36.24058850000003,-0.018209408968687057,0.40625492090761034,40.73310001390231,-73.9402215347615,"{""type"":""Point"",""coordinates"":[-73.9402215347615,40.73310001390231]}"
2330,35.15707616000003,0.01328585110604763,0.34591860506485433,40.82411448589993,-73.9220748698229,"{""type"":""Point"",""coordinates"":[-73.9220748698229,40.82411448589993]}"
2331,35.72959451000003,0.02215251885354519,0.3515092650474766,40.77420070566221,-73.98209102414802,"{""type"":""Point"",""coordinates"":[-73.98209102414802,40.77420070566221]}"
2332,30.73415828000003,0.31630823016166687,-0.08018199396165493,40.86611232209551,-74.01527627504093,"{""type"":""Point"",""coordinates"":[-74.01527627504093,40.86611232209551]}"
2333,40.68914153,0.27619996666908264,0.2172673984340684,40.708504869193646,-73.92032294845639,"{""type"":""Point"",""coordinates"":[-73.92032294845639,40.708504869193646]}"
2334,42.42891371000002,0.014285714365541935,0.5319703957227645,40.71431327310522,-74.00317403551452,"{""type"":""Point"",""coordinates"":[-74.00317403551452,40.71431327310522]}"
2335,34.92465080000002,0.018452217802405357,0.3346142504512815,40.76374245763009,-73.97125545918338,"{""type"":""Point"",""coordinates"":[-73.97125545918338,40.76374245763009]}"
2336,42.06318557000003,0.18753378093242645,0.34400186759417367,40.80177097348884,-74.01931167302821,"{""type"":""Point"",""coordinates"":[-74.01931167302821,40.80177097348884]}"
2337,39.53555978000003,0.05791901424527168,0.41256218516848625,40.72066545538718,-73.99023756036966,"{""type"":""Point"",""coordinates"":[-73.99023756036966,40.72066545538718]}"
2338,28.285146950000012,0.3038116693496704,-0.1303079452391162,40.85948546911759,-73.91139369302935,"{""type"":""Point"",""coordinates"":[-73.91139369302935,40.85948546911759]}"
2339,39.51505166000001,0.03415559604763985,0.4365265233507831,40.74409830007808,-73.92188032200427,"{""type"":""Point"",""coordinates"":[-73.92188032200427,40.74409830007808]}"
2340,35.96372888000002,0.582634449005127,-0.22013218334722662,40.76252210890523,-73.93168589080652,"{""type"":""Point"",""coordinates"":[-73.93168589080652,40.76252210890523]}"
2341,32.489311550000025,0.41931796073913574,-0.14119499950167314,40.812010240072354,-73.9397048480065,"{""type"":""Point"",""coordinates"":[-73.9397048480065,40.812010240072354]}"
2342,43.34494307,0.24114421010017395,0.3217235960235679,40.700138436931574,-73.92989556724588,"{""type"":""Point"",""coordinates"":[-73.92989556724588,40.700138436931574]}"
2343,31.221226130000048,-0.04967602714896202,0.3095532749745552,40.728781263039195,-73.96132260047231,"{""type"":""Point"",""coordinates"":[-73.96132260047231,40.728781263039195]}"
2344,22.09853075000001,-0.0524209700524807,0.07768311016081744,40.78180197932211,-73.92507412616013,"{""type"":""Point"",""coordinates"":[-73.92507412616013,40.78180197932211]}"
2345,26.842742509999994,0.5615553855895996,-0.43306217810722225,40.85612890665676,-74.00924595480063,"{""type"":""Point"",""coordinates"":[-74.00924595480063,40.85612890665676]}"
2346,31.686076850000006,0.32963085174560547,-0.06942308105633321,40.83111176231566,-74.00339028427958,"{""type"":""Point"",""coordinates"":[-74.00339028427958,40.83111176231566]}"
2347,36.79259873000001,0.06251420825719833,0.33725805118683005,40.76186794835329,-73.97649243526926,"{""type"":""Point"",""coordinates"":[-73.97649243526926,40.76186794835329]}"
2348,36.37389128000001,0.024504084140062332,0.3656614063971927,40.75572737755863,-73.99126410264147,"{""type"":""Point"",""coordinates"":[-73.99126410264147,40.75572737755863]}"
2349,26.18477366000002,0.43515098094940186,-0.3197100469251964,40.864081658127986,-73.9696027882926,"{""type"":""Point"",""coordinates"":[-73.9696027882926,40.864081658127986]}"
2350,28.21165952000004,0.45464959740638733,-0.2876608252242584,40.87715946501938,-73.99065674858973,"{""type"":""Point"",""coordinates"":[-73.99065674858973,40.87715946501938]}"
2351,20.654417300000006,-0.0823129266500473,0.0713388296455513,40.84409032176599,-73.96287832184125,"{""type"":""Point"",""coordinates"":[-73.96287832184125,40.84409032176599]}"
2352,40.294360220000016,0.02703731879591942,0.4639122743425546,40.778811733701176,-74.02407369006784,"{""type"":""Point"",""coordinates"":[-74.02407369006784,40.778811733701176]}"
2353,35.18271131000003,0.289075642824173,0.06233324821674058,40.748636540427675,-74.02389212066481,"{""type"":""Point"",""coordinates"":[-74.02389212066481,40.748636540427675]}"
2354,40.53362162000002,0.04200836643576622,0.45463771844254575,40.76243797422484,-73.99536019535321,"{""type"":""Point"",""coordinates"":[-73.99536019535321,40.76243797422484]}"
2355,32.438041250000026,0.47718948125839233,-0.20215975672645625,40.75092454119843,-74.00866181079752,"{""type"":""Point"",""coordinates"":[-74.00866181079752,40.75092454119843]}"
2356,15.510297200000025,-0.07201086729764938,-0.07162166296506314,40.852005857057435,-73.95809628585677,"{""type"":""Point"",""coordinates"":[-73.95809628585677,40.852005857057435]}"
2357,23.21451428000003,-0.07311226427555084,0.12771962060255537,40.79737148813741,-73.98754928270625,"{""type"":""Point"",""coordinates"":[-73.98754928270625,40.79737148813741]}"
2358,28.536371419999995,0.37663987278938293,-0.19890565058207832,40.86041871421914,-73.99498063413543,"{""type"":""Point"",""coordinates"":[-73.99498063413543,40.86041871421914]}"
2359,32.048386970000024,0.05855463817715645,0.2192848444323296,40.81566779914235,-73.94548841728435,"{""type"":""Point"",""coordinates"":[-73.94548841728435,40.81566779914235]}"
2360,30.39748331000004,0.08968136459589005,0.1447311042192686,40.78846544182135,-73.96691497468308,"{""type"":""Point"",""coordinates"":[-73.96691497468308,40.78846544182135]}"
2361,40.03800872000005,0.2408713400363922,0.23692744860886727,40.71846356247478,-73.93993145837428,"{""type"":""Point"",""coordinates"":[-73.93993145837428,40.71846356247478]}"
2362,27.440896010000017,0.5207483172416687,-0.37561538510758885,40.81705673169696,-73.94885733913016,"{""type"":""Point"",""coordinates"":[-73.94885733913016,40.81705673169696]}"
2363,38.713525970000006,0.029150428250432014,0.4210643149889402,40.70295316609831,-73.92183658835765,"{""type"":""Point"",""coordinates"":[-73.92183658835765,40.70295316609831]}"
2364,39.59708413999999,0.061330024152994156,0.4106294365877312,40.733536178111585,-73.9542876209482,"{""type"":""Point"",""coordinates"":[-73.9542876209482,40.733536178111585]}"
2365,33.91633490000001,0.49326246976852417,-0.18069349759809916,40.79272905146623,-74.02631071827989,"{""type"":""Point"",""coordinates"":[-74.02631071827989,40.79272905146623]}"
2366,30.226582310000026,0.5263055562973022,-0.3096757434096018,40.787574448446556,-73.96634834673071,"{""type"":""Point"",""coordinates"":[-73.96634834673071,40.787574448446556]}"
2367,41.75898179000001,0.01040554977953434,0.5187342024086476,40.72988045220204,-73.94563307934865,"{""type"":""Point"",""coordinates"":[-73.94563307934865,40.72988045220204]}"
2368,32.981506430000024,0.3022415041923523,-0.007866568217602565,40.821597332312805,-74.02931321877061,"{""type"":""Point"",""coordinates"":[-74.02931321877061,40.821597332312805]}"
2369,29.570322470000036,0.6348501443862915,-0.43843163222471815,40.81813669716725,-74.02607012855368,"{""type"":""Point"",""coordinates"":[-74.02607012855368,40.81813669716725]}"
2370,31.197299990000005,0.09771719574928284,0.1570257684277963,40.80584556863504,-73.95203014375275,"{""type"":""Point"",""coordinates"":[-73.95203014375275,40.80584556863504]}"
2371,30.09840656,0.20251572132110596,0.020743169064870892,40.859180280126516,-74.01895846084946,"{""type"":""Point"",""coordinates"":[-74.01895846084946,40.859180280126516]}"
2372,24.68597189000002,-0.06580448895692825,0.15804394360877613,40.77464318171287,-74.00685509822036,"{""type"":""Point"",""coordinates"":[-74.00685509822036,40.77464318171287]}"
2373,26.60348111000002,0.3113762438297272,-0.1813685897276167,40.87371660776004,-73.9853761152995,"{""type"":""Point"",""coordinates"":[-73.9853761152995,40.87371660776004]}"
2374,25.781447299999996,0.04820846766233444,0.06871886949325623,40.862557017642544,-73.9668286839917,"{""type"":""Point"",""coordinates"":[-73.9668286839917,40.862557017642544]}"
2375,39.66544454000001,0.025834117084741592,0.44897227199390904,40.756124114036304,-73.93416352687085,"{""type"":""Point"",""coordinates"":[-73.93416352687085,40.756124114036304]}"
2376,29.5070891,-0.07026652991771698,0.2866754923910531,40.77192151820373,-74.01086069817681,"{""type"":""Point"",""coordinates"":[-74.01086069817681,40.77192151820373]}"
2377,11.588119250000034,-0.06803972274065018,-0.1766202870468077,40.84540953996293,-73.95233934513223,"{""type"":""Point"",""coordinates"":[-73.95233934513223,40.84540953996293]}"
2378,40.26188903000002,0.01861759088933468,0.4717547465552332,40.740753595061236,-73.99833151200586,"{""type"":""Point"",""coordinates"":[-73.99833151200586,40.740753595061236]}"
2379,37.672738880000054,0.016926651820540428,0.4068865515978701,40.75793443123311,-73.98503447723755,"{""type"":""Point"",""coordinates"":[-73.98503447723755,40.75793443123311]}"
2380,25.59345620000002,-0.052862364798784256,0.16805186047924056,40.70052263149675,-74.00326827335896,"{""type"":""Point"",""coordinates"":[-74.00326827335896,40.70052263149675]}"
2381,26.712857750000012,0.49574172496795654,-0.36857236287999007,40.774641864304435,-73.9695761215345,"{""type"":""Point"",""coordinates"":[-73.9695761215345,40.774641864304435]}"
2382,19.67173655000002,-0.0438859723508358,0.006452400549889492,40.875526581830265,-73.91994677375219,"{""type"":""Point"",""coordinates"":[-73.91994677375219,40.875526581830265]}"
2383,30.303487759999996,0.3767651915550232,-0.1535722717615231,40.87594301545735,-74.01537936949313,"{""type"":""Point"",""coordinates"":[-74.01537936949313,40.87594301545735]}"
2384,24.820983680000012,-0.06944919377565384,0.1652738302271499,40.78312481792621,-73.99914417055138,"{""type"":""Point"",""coordinates"":[-73.99914417055138,40.78312481792621]}"
2385,26.24117099000003,-0.051730554550886154,0.18354908702696665,40.701467534324685,-74.00019096247878,"{""type"":""Point"",""coordinates"":[-74.00019096247878,40.701467534324685]}"
2386,16.89459530000005,-0.07804878056049347,-0.02978485293817673,40.8437527194444,-73.95511948216644,"{""type"":""Point"",""coordinates"":[-73.95511948216644,40.8437527194444]}"
2387,43.05441137,0.14319856464862823,0.415197530576165,40.72556463009232,-73.9182381580309,"{""type"":""Point"",""coordinates"":[-73.9182381580309,40.72556463009232]}"
2388,34.242755810000034,0.15289688110351562,0.17850473518208132,40.85580129389285,-73.9689664756606,"{""type"":""Point"",""coordinates"":[-73.9689664756606,40.85580129389285]}"
2389,41.76239981000003,0.03827207162976265,0.4901012924691692,40.721725572350856,-74.00544962036928,"{""type"":""Point"",""coordinates"":[-74.00544962036928,40.721725572350856]}"
2390,23.804122730000046,-0.04650254175066948,0.115462941017942,40.75169475992247,-73.96230371977803,"{""type"":""Point"",""coordinates"":[-73.96230371977803,40.75169475992247]}"
2391,40.578055879999994,0.04329501837491989,0.45445477935400774,40.7494235860186,-73.92433132630802,"{""type"":""Point"",""coordinates"":[-73.92433132630802,40.7494235860186]}"
2392,27.622051069999998,0.40060895681381226,-0.24713225881161832,40.87316435310311,-73.99110766030442,"{""type"":""Point"",""coordinates"":[-73.99110766030442,40.87316435310311]}"
2393,34.42049285000002,0.08140496164560318,0.25676106674860577,40.8521205517101,-73.97463744605867,"{""type"":""Point"",""coordinates"":[-73.97463744605867,40.8521205517101]}"
2394,41.637642080000035,0.021080873906612396,0.5046098950076248,40.71770283243983,-73.96456776273513,"{""type"":""Point"",""coordinates"":[-73.96456776273513,40.71770283243983]}"
2395,30.040300220000034,0.335769385099411,-0.11809064484640386,40.876108290920676,-73.98752939978567,"{""type"":""Point"",""coordinates"":[-73.98752939978567,40.876108290920676]}"
2396,24.92352428000001,0.13013698160648346,-0.03779313915277016,40.83927138622045,-73.91319279371201,"{""type"":""Point"",""coordinates"":[-73.91319279371201,40.83927138622045]}"
2397,32.28764837,0.2657252848148346,0.011918292564509159,40.833235082733594,-73.97327775571318,"{""type"":""Point"",""coordinates"":[-73.97327775571318,40.833235082733594]}"
2398,31.23831623000001,0.1585492193698883,0.09538399844627338,40.79481810571161,-73.94874337062804,"{""type"":""Point"",""coordinates"":[-73.94874337062804,40.79481810571161]}"
2399,39.412511059999986,0.1169247180223465,0.348581832367493,40.792213308276246,-74.01302325080486,"{""type"":""Point"",""coordinates"":[-74.01302325080486,40.792213308276246]}"
2400,40.57805588000002,0.054032258689403534,0.4433883599849123,40.76618953772404,-73.98733072013776,"{""type"":""Point"",""coordinates"":[-73.98733072013776,40.76618953772404]}"
2401,35.011810310000016,0.05087060481309891,0.3034443400018595,40.82834135799334,-73.98601261738372,"{""type"":""Point"",""coordinates"":[-73.98601261738372,40.82834135799334]}"
2402,41.23431572000004,0.2638866603374481,0.24398387947555844,40.72776781949861,-73.9526336509878,"{""type"":""Point"",""coordinates"":[-73.9526336509878,40.72776781949861]}"
2403,14.385768620000022,-0.061253562569618225,-0.11163946887605576,40.8375595264945,-73.95296567937203,"{""type"":""Point"",""coordinates"":[-73.95296567937203,40.8375595264945]}"
2404,24.95428646000005,-0.047729916870594025,0.14631816622866714,40.78698876958309,-73.9848246433168,"{""type"":""Point"",""coordinates"":[-73.9848246433168,40.78698876958309]}"
2405,30.987091760000027,0.5739787220954895,-0.3392448589365443,40.828544266878346,-74.01968104994843,"{""type"":""Point"",""coordinates"":[-74.01968104994843,40.828544266878346]}"
2406,21.201300500000002,-0.055219363421201706,0.0574842849200983,40.84871757689058,-73.9483544523963,"{""type"":""Point"",""coordinates"":[-73.9483544523963,40.84871757689058]}"
2407,24.33220682000001,0.616797924041748,-0.5545867884274267,40.85724311797509,-73.99956424414766,"{""type"":""Point"",""coordinates"":[-73.99956424414766,40.85724311797509]}"
2408,43.63376576000002,0.18336673080921173,0.38870293086719954,40.70278862765266,-73.96414512473608,"{""type"":""Point"",""coordinates"":[-73.96414512473608,40.70278862765266]}"
2409,38.563133090000036,0.185628741979599,0.2559195843075931,40.821068166529194,-73.99743083844207,"{""type"":""Point"",""coordinates"":[-73.99743083844207,40.821068166529194]}"
2410,39.10147124000002,0.060885194689035416,0.3983372879514255,40.733573452227134,-74.00142014989108,"{""type"":""Point"",""coordinates"":[-74.00142014989108,40.733573452227134]}"
2411,24.01774898000002,0.5340198874473572,-0.4773610136381192,40.8732828942067,-73.97378562370776,"{""type"":""Point"",""coordinates"":[-73.97378562370776,40.8732828942067]}"
2412,32.87554781000003,0.38982418179512024,-0.10086032263603029,40.83299953507574,-73.98873313382694,"{""type"":""Point"",""coordinates"":[-73.98873313382694,40.83299953507574]}"
2413,40.178147540000026,0.04386839643120766,0.44357539513010164,40.710696399575546,-73.982018500127,"{""type"":""Point"",""coordinates"":[-73.982018500127,40.710696399575546]}"
2414,35.292087950000024,0.23247069120407104,0.12348750621126658,40.827712928021086,-73.98512917950691,"{""type"":""Point"",""coordinates"":[-73.98512917950691,40.827712928021086]}"
2415,28.110827930000028,0.3200177550315857,-0.15149557143836734,40.872535015763134,-73.96002815294344,"{""type"":""Point"",""coordinates"":[-73.96002815294344,40.872535015763134]}"
2416,24.892762100000027,-0.07327743619680405,0.17106607861482448,40.77591817837486,-74.00695001789475,"{""type"":""Point"",""coordinates"":[-74.00695001789475,40.77591817837486]}"
2417,30.300069740000026,0.19666224718093872,0.03196427873700863,40.81293974552102,-73.91273100068356,"{""type"":""Point"",""coordinates"":[-73.91273100068356,40.81293974552102]}"
2418,38.83486568000001,0.0841493234038353,0.367500982828109,40.77490806785723,-73.98594811396526,"{""type"":""Point"",""coordinates"":[-73.98594811396526,40.77490806785723]}"
2419,29.13452492000002,0.5466458797454834,-0.3587349761635205,40.8787987030828,-74.01588216452865,"{""type"":""Point"",""coordinates"":[-74.01588216452865,40.8787987030828]}"
2420,21.13123109,-0.054962437599897385,0.055416809112445176,40.77865854192264,-73.93981184186144,"{""type"":""Point"",""coordinates"":[-73.93981184186144,40.77865854192264]}"
2421,26.57442794000002,0.47811320424079895,-0.3539647711401424,40.853855633074,-74.029453617191,"{""type"":""Point"",""coordinates"":[-74.029453617191,40.853855633074]}"
2422,36.27989573000002,0.12981624901294708,0.25470239294786473,40.714197514399594,-73.96814798673977,"{""type"":""Point"",""coordinates"":[-73.96814798673977,40.714197514399594]}"
2423,32.52520076000002,0.057943329215049744,0.2321818662280224,40.7917102935406,-73.9524632342648,"{""type"":""Point"",""coordinates"":[-73.9524632342648,40.7917102935406]}"
2424,40.735284800000045,0.1964285671710968,0.3006715315608464,40.71638780891045,-73.99312712209938,"{""type"":""Point"",""coordinates"":[-73.99312712209938,40.71638780891045]}"
2425,28.878173420000024,-0.024752475321292877,0.22358599027047021,40.72866176236785,-74.02771433569558,"{""type"":""Point"",""coordinates"":[-74.02771433569558,40.72866176236785]}"
2426,30.88455116,0.3062105178833008,-0.06590555678119547,40.79212039259237,-73.96127341788282,"{""type"":""Point"",""coordinates"":[-73.96127341788282,40.79212039259237]}"
2427,22.501857110000003,-0.06797202676534653,0.10408728944719017,40.79248791654368,-73.92951623258988,"{""type"":""Point"",""coordinates"":[-73.92951623258988,40.79248791654368]}"
2428,23.730635300000017,0.45117151737213135,-0.39935926686839585,40.830640419004816,-73.93810097965212,"{""type"":""Point"",""coordinates"":[-73.93810097965212,40.830640419004816]}"
2429,39.73893197000001,0.20499999821186066,0.26620418617545394,40.71487195160415,-73.91241568532735,"{""type"":""Point"",""coordinates"":[-73.91241568532735,40.71487195160415]}"
2430,30.886260170000014,0.1859719455242157,0.058063220874484456,40.834564870399106,-73.98754605264021,"{""type"":""Point"",""coordinates"":[-73.98754605264021,40.834564870399106]}"
2431,36.79943477000003,0.0594642348587513,0.34057740030327294,40.85128215103974,-74.0068672166829,"{""type"":""Point"",""coordinates"":[-74.0068672166829,40.85128215103974]}"
2432,18.287438450000025,-0.06394940614700317,-0.008482855242086113,40.80352429259275,-73.97844841981556,"{""type"":""Point"",""coordinates"":[-73.97844841981556,40.80352429259275]}"
2433,34.570885730000015,0.37098103761672974,-0.03782359236410027,40.83137646925647,-73.99191473296857,"{""type"":""Point"",""coordinates"":[-73.99191473296857,40.83137646925647]}"
2434,42.41182361000003,0.29702556133270264,0.24012271994583234,40.72403245006481,-73.91563227528287,"{""type"":""Point"",""coordinates"":[-73.91563227528287,40.72403245006481]}"
2435,22.443750770000037,0.5522605180740356,-0.5366550562537289,40.845112104858536,-74.02812114049549,"{""type"":""Point"",""coordinates"":[-74.02812114049549,40.845112104858536]}"
2436,24.762877340000017,-0.07403471320867538,0.16850503136937883,40.78068505344784,-73.99363431303642,"{""type"":""Point"",""coordinates"":[-73.99363431303642,40.78068505344784]}"
2437,33.490791409999986,0.07391511648893356,0.24056213724428316,40.79344410322481,-73.94757788642318,"{""type"":""Point"",""coordinates"":[-73.94757788642318,40.79344410322481]}"
2438,38.51186279000004,0.10607586801052094,0.336592336946549,40.73480240645638,-73.91884291216336,"{""type"":""Point"",""coordinates"":[-73.91884291216336,40.73480240645638]}"
2439,24.771422390000026,-0.06908803433179855,0.16362653691198803,40.77692175666145,-73.99420870062367,"{""type"":""Point"",""coordinates"":[-73.99420870062367,40.77692175666145]}"
2440,23.910081350000013,-0.06150484085083008,0.13365116971910201,40.768372032104175,-74.0071551945337,"{""type"":""Point"",""coordinates"":[-74.0071551945337,40.768372032104175]}"
2441,43.82859290000002,0.020881062373518944,0.5611823465475683,40.71823215427679,-73.93018775515934,"{""type"":""Point"",""coordinates"":[-73.93018775515934,40.71823215427679]}"
2442,43.56540536000003,0.02800000086426735,0.5470741412694663,40.723317923445556,-73.92935472239085,"{""type"":""Point"",""coordinates"":[-73.92935472239085,40.723317923445556]}"
2443,37.74451730000001,0.4646197259426117,-0.05268512003527681,40.7324602663612,-73.91637600337842,"{""type"":""Point"",""coordinates"":[-73.91637600337842,40.7324602663612]}"
2444,27.863021479999986,0.5019828081130981,-0.3454145616610084,40.86963133673894,-73.92185854056095,"{""type"":""Point"",""coordinates"":[-73.92185854056095,40.86963133673894]}"
